,id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,Ga_0,Ga_1,Ga_2,Ga_3,Ga_4,Ga_5,Al_0,Al_1,Al_2,Al_3,Al_4,Al_5,O_0,O_1,O_2,O_3,O_4,O_5,In_0,In_1,In_2,In_3,In_4,In_5
1810,1811,194,80.0,0.9062,0.0625,0.0312,6.1239,6.1235,23.4577,90.0089,90.00299999999999,120.0051,0.2033,3.7411,-7.127939898244077,1.0907441493556875,-8.917506390557822,-1.0125499066133983,16.045446288801894,-0.07819424274229328,-20.30948115892469,-6.725552051432145,-17.223563356407187,7.104583945735886,37.53304451533187,-0.37903189430374223,-29.596928548951972,-9.230428840318389,-26.051328578554884,9.631011143645257,55.64825712750685,-0.40058230332687095,0,0,0,0,0,0
1811,1812,167,30.0,0.5833,0.25,0.1667,5.0017,5.0014,13.5215,89.9914,90.0095,120.0013,0.1635,3.3411,-2.2609756036339137,1.4912820364080073,-3.593962734924816,-1.2809020410839274,5.854938338558729,-0.21037999532408047,-6.852567785765462,-2.207800209922617,-6.4236735901907736,2.255867051665418,13.276241375956234,-0.04806684174279771,-12.153840624718699,-4.436613356762339,-6.529950362681312,5.426193852060006,18.68379098740001,-0.9895804952976651,-4.693377617849064,-0.23793210623429562,-1.8240947891915806,0.3197745814843581,6.517472407040644,-0.08184247525006287
1812,1813,194,80.0,0.5625,0.1875,0.25,6.3884,6.3881,23.997,90.0148,90.0084,119.9972,0.36700000000000005,1.4577,-11.01536168218365,-4.814168252984118,-10.089575406075951,4.957042449216399,21.1049370882596,-0.14287419623228267,-15.277747170678438,-4.521827102045429,-15.09853588494957,4.539647127890062,30.376283055628004,-0.017820025844636232,-29.457886277840046,-9.710768472265402,-27.066454086993534,9.988581890294531,56.52434036483355,-0.27781341802913395,-10.254280267631241,-3.292350472882328,-8.910054768185836,3.449990994712248,19.164335035817075,-0.15764052182991772
1813,1814,12,20.0,0.75,0.0,0.25,12.0381,3.0478,5.9801,89.9993,104.6228,90.0002,0.2674,2.1706,0.0,0.0,0.0,0.0,0.0,0.0,9.346333208146266,-0.6149216627041415,-6.186803604547781,-2.540280777800916,-3.1595296035984846,3.155202440505058,11.960251400527602,-0.9832021824830759,-8.033744871840488,-3.803016470817202,-3.9265065286871152,4.786218653300279,-1.7719770137916628,-1.4422265057287433,2.4718686935917917,-0.48748634923896433,-0.6998916798001296,1.9297128549677072
1814,1815,206,80.0,0.1562,0.0,0.8438,10.0863,10.0862,10.0865,90.0005,90.0008,89.9993,0.1125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,-2.1910353220459258,4.876887721649735,8.181744469217012,-1.3075070221150145,-5.9907091471710805,-3.5693806995347206,-9.558141338759645,-12.712662735682846,-6.230807139647528,14.633632169491328,15.788948478407173,-1.9209694338084862,12.571428133766911,-2.8715571011072516,-3.3687872064374575,10.717698047257661,-9.202640927329455,-7.846140946150407
1815,1816,167,30.0,0.1667,0.4167,0.4167,5.2345,5.234,14.0096,89.9978,90.0022,120.0007,0.1882,1.796,-3.3102376602521786,-1.9771523768975243,-1.8855663130960847,2.3749274156805638,5.195803973348262,-0.39777503878303994,-5.023822186471901,-6.518094186669641e-16,-4.969581545322229,7.808670387296522e-16,9.99340373179413,6.064078090258999e-17,-12.665979655344541,-4.611744964231516,-6.658312191930703,5.678067267006486,19.32429184727524,-1.066322302774968,-6.575606528209405,-2.1483077554525254,-5.417886807923897,2.2911533100927524,11.993493336133303,-0.1428455546402273
1816,1817,33,80.0,0.5312,0.3125,0.1562,10.1694,8.7197,9.3458,90.0024,90.0017,90.0011,0.1712,2.6510000000000002,-0.9396719095236739,5.01447498080825,6.237978935471534,-1.8945670049160415,-5.298307025947861,-3.1199079758922057,-3.661337855141151,9.646535707314209,-7.258042470423926,-7.7378086072523065,10.91938032556508,-1.9087271000618937,-9.485253702608457,-12.444724510954027,17.1343002295141,-0.9220341655728659,-7.649046526905643,13.366758676526887,-3.517106534733042,-1.2433885023106674,-0.4328155232931054,2.1184059794579486,3.949922058026147,-0.8750174771472825
1817,1818,206,80.0,0.0,0.625,0.375,9.7361,9.7362,9.7359,90.0038,90.0033,89.9951,0.1432,1.4149,-5.1529774719579695,10.15955797290711,-7.386437057098235,-9.020787966653302,12.539414529056199,-1.1387700062538098,0.0,0.0,0.0,0.0,0.0,0.0,-7.0901080856549905,13.617210394860223,-8.248749353934459,-12.948322615763406,15.338857439589452,-0.668887779096815,6.928614305543072,-1.9469833573135282,-6.151642861536342,-2.791360819527363,-0.7769714440067289,4.738344176840891
1818,1819,167,30.0,0.6667,0.0833,0.25,5.0243,5.024,13.5733,89.9901,90.0106,120.0015,0.1496,3.3346,0.0,0.0,0.0,0.0,0.0,0.0,-6.520396085637375,2.257058226496674,-7.231520870414529,-2.180566945190877,13.751916956051907,-0.07649128130579697,-12.210501345975647,-4.453543112631475,-6.545323788338675,5.450735476139487,18.755825134314325,-0.9971923635080112,-4.728626609719868,-0.965021788825442,-2.4790128211242166,1.1891370214122052,7.207639430844085,-0.2241152325867615
1819,1820,12,80.0,0.2812,0.3125,0.4062,24.5221,6.3164,6.236000000000001,89.9999,104.8685,90.0001,0.262,1.3577,21.03690843870175,-0.008057432213331491,-10.479192532332956,3.2419842765528757,-10.5577159063688,-3.233926844339543,25.506463783634555,-0.2529694705015521,-14.422579416445688,-2.772412832145797,-11.083884367188874,3.0253823026473476,52.95037198126831,-0.2792248889947949,-27.784813627705617,-8.32752431265254,-25.16555835356269,8.606749201647348,27.627964234554227,-0.029560482572509428,-13.938787788698704,-4.893025305330023,-13.689176445855509,4.922585787902531
1820,1821,194,80.0,0.6562,0.3438,0.0,6.1745,6.1743,23.6052,90.0183,89.99799999999999,120.0028,0.1893,3.1621,-9.230127337735096,-4.068771729320822,-6.987925855875484,4.461903429620005,16.21805319361058,-0.39313170029918204,-19.312447694236305,-5.725871164011946,-18.468683897064537,5.811760917667446,37.781131591300856,-0.08588975365549907,-29.357605985529013,-9.350361109309448,-26.429085132125014,9.683420392387662,55.78669111765403,-0.3330592830782202,0,0,0,0,0,0
1821,1822,167,30.0,0.8333,0.1667,0.0,4.8534,4.8532,13.2099,89.9864,90.0145,120.0016,0.0294,4.8946,-0.8953820850162226,0.4718677793224487,-2.0621081301084834,-0.36218959590800026,2.957490215124705,-0.1096781834144488,-8.272573978243283,-2.749972503367048,-6.987987513289119,2.908750383940559,15.260561491532401,-0.15877788057351006,-11.825380345972363,-4.316019168554323,-6.447995618633284,5.254838258010603,18.27337596460564,-0.938819089456279,0,0,0,0,0,0
1822,1823,167,30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0579,3.7032,-5.172886370453314,-2.207402537696594,-5.1341191099554955,2.2129445530272545,10.30700548040881,-0.005542015330659369,-6.633304784453295,-1.8992017982386404,-5.260661090134275,2.05116822560268,11.89396587458757,-0.15196642736404098,-11.997776585718531,-4.387144077545693,-6.488891582841679,5.354820976674844,18.486668168560207,-0.9676768991291537,0,0,0,0,0,0
1823,1824,206,80.0,0.625,0.0,0.375,9.4743,9.4738,9.4741,90.0013,90.0022,89.9993,0.2741,2.4442,0.0,0.0,0.0,0.0,0.0,0.0,-9.330879117322123,-5.47657669759992,-1.1637063251378696,9.313172065993623,10.49458544245999,-3.836595368393699,-12.014834619466447,-8.879243581371727,-1.6826423156731802,14.84422023069818,13.69747693513963,-5.964976649326452,-5.371203296536118,-5.101805952957386,9.134037317972659,-0.6362463985496072,-3.762834021436543,5.7380523515069894
1824,1825,206,80.0,0.5,0.5,0.0,9.1942,9.1938,9.1937,90.0044,90.0045,89.9959,0.094,3.4391,-8.502578210749963,-4.481062699305337,8.559127966109333,-4.392827156755643,-0.056549755359367175,8.873889856060979,-4.607149763565016,-6.950872122219031,-4.513100165688809,6.9988226790103605,9.120249929253825,-0.04795055679133072,-9.002567917162146,-11.36401761062959,-5.341093945183586,13.477788038125107,14.343661862345735,-2.1137704274955187,0,0,0,0,0,0
1825,1826,33,40.0,0.9375,0.0625,0.0,4.9031,8.4267,9.0582,90.0055,90.0024,90.0013,0.0408,4.4323,0.0,0.0,0.0,0.0,0.0,0.0,-2.537092500190419,6.329567518552682,-7.168913491865465,-4.592230417265126,9.706005992055882,-1.7373371012875576,-1.6775096367327083,9.08574633657793,10.564646306801055,-3.3675495189369493,-8.88713667006835,-5.7181968176409805,0,0,0,0,0,0
1826,1827,167,60.0,0.0,0.375,0.625,10.7676,5.3833,14.3264,89.9994,89.9993,120.0007,0.1475,1.2065,-1.7897241946342441,6.46178384126165,-10.30115521600026,-4.005596703427553,12.090879410634502,-2.4561871378340987,0.0,0.0,0.0,0.0,0.0,0.0,-12.662866722502093,-12.410707693228996,-11.853584432745919,12.686862659180866,24.516451155248003,-0.2761549659518752,-7.178969916683684,6.409952971005473,-9.58439834033369,-5.824754107422606,16.763368257017376,-0.5851988635828637
1827,1828,206,80.0,0.4062,0.2812,0.3125,9.5105,9.5102,9.5103,90.0026,90.0029,89.9974,0.21100000000000002,2.2321,-3.0131391256335713,5.527761488743005,7.7880118912225615,-0.7751757366560253,-4.774872765588985,-4.75258575208698,9.16346833706167,-0.34005009867908237,-4.906818244736111,-7.018972829226527,-4.256650092325558,7.359022927905604,-9.726868484290566,-11.414554578721113,-5.022470229176891,14.130472520210871,14.749338713467463,-2.7159179414897556,-5.7966256218836385,-3.991294453153063,-1.3659610023165059,6.064811292629584,7.162586624200145,-2.0735168394765244
1828,1829,194,80.0,0.4062,0.25,0.3438,6.5063,6.506,24.2351,90.0137,90.0068,119.9942,0.335,1.5102,-9.687195593865424,-4.540345440062667,-9.637261479129737,4.548173640234414,19.32445707299517,-0.007828200171742381,-12.1758021913016,4.544704816802909,-13.910066267542511,-4.347641831406534,26.08586845884411,-0.19706298539637576,-29.390339970057287,-9.9261130864972,-27.517656581703395,10.14628866581572,56.907996551760675,-0.22017557931852544,-14.733872990744567,-3.767585381847062,-11.82045107260105,4.053621346645936,26.55432406334561,-0.2860359647988738
1829,1830,206,80.0,0.4688,0.3438,0.1875,9.3735,9.3731,9.3732,90.0032,90.0035,89.9969,0.1996,2.5708,-4.685218270688817,-5.726013226008705,8.898264799383831,-0.2062083320235079,-4.213046528695018,5.932221558032211,8.249962702391327,-2.322165653476471,-6.514628802568059,-4.851659770172636,-1.7353338998232697,7.173825423649108,-9.607243107979029,-11.232538624405581,-4.924721531369131,13.935804946706757,14.531964639348164,-2.7032663223011832,-5.458201205325374,-3.210814446294139,-2.278144627402973,4.230394188376401,7.736345832728346,-1.0195797420822612
1830,1831,194,10.0,0.25,0.75,0.0,3.1511,3.1512,11.9553,90.012,90.0021,119.9976,0.1549,2.306,-2.4535967652426476,-0.807608528673931,-1.7884552245541523,0.896684614970126,4.242051989796801,-0.08907608629619423,0.0,0.0,0.0,0.0,0.0,0.0,-5.064341390203466,1.3718156354688937,-5.173134485071183,-1.36213113465544,10.23747587527465,-0.009684500813453657,0,0,0,0,0,0
1831,1832,227,40.0,0.25,0.4375,0.3125,10.4313,5.9866,14.8839,97.0024,95.9219,30.2084,0.3379,0.7999,-5.244811046129554,-5.67147922242829,-4.658743659419117,5.8997308983222005,9.903554705548668,-0.22825167589391243,-1.269187511137509,5.507900103020851,-8.700840458586512,-3.3155649048999414,9.970027969724024,-2.1923351981209063,-2.957334892456733,15.64973257371868,-17.50076225969926,-9.653747643476988,20.458097152155997,-5.995984930241692,-0.625831673266407,6.465955895981678,-6.598643674968028,-3.672090132895348,7.224475348234436,-2.7938657630863304
1832,1833,12,80.0,0.2812,0.3125,0.4062,24.5221,6.3164,6.236000000000001,89.9999,104.8685,90.0001,0.1686,1.5826,23.64131293603395,-0.08511342595159047,-11.086170167961114,2.0972510665258213,-12.555142768072834,-2.012137640574231,18.060316277041338,-0.1813077426809099,-8.352558419297555,3.7150006834022347,-9.70775785774378,-3.533692940721324,52.95037198126831,-0.2792248889947949,-27.784813627705617,-8.32752431265254,-25.16555835356269,8.606749201647348,31.16316444799998,-0.4805360289979561,-17.999531917531424,-4.404686965823948,-13.163632530468549,4.8852229948219055
1833,1834,12,20.0,0.875,0.0,0.125,11.9897,2.9951,5.8262,89.9991,104.3267,90.0002,0.2065,2.7415,0.0,0.0,0.0,0.0,0.0,0.0,6.884964534106673,-1.154192906830727,-5.358920756864612,-2.532803996544915,-1.5260437772420603,3.6869969033756447,11.98028738318849,-0.9485144261149492,-8.032287633736251,-3.6991050965692023,-3.9479997494522374,4.64761952268415,0,0,0,0,0,0
1834,1835,167,30.0,0.75,0.1667,0.0833,4.9172,4.917,13.3449,89.9883,90.0127,120.0015,0.0917,4.0373,-3.252557311839529,-1.0708916587060069,-0.4260758530397942,1.8083021315317496,3.6786331648793227,-0.7374104728257421,-7.252921435685623,-2.06098631029224,-6.067621301063956,2.186985210769786,13.320542736749577,-0.12599890047754617,-11.968951200499857,-4.372879439499516,-6.4836501833682405,5.334794664512584,18.4526013838681,-0.9619152250130681,0,0,0,0,0,0
1835,1836,206,80.0,0.4062,0.5938,0.0,9.2335,9.2331,9.2329,90.0048,90.0047,89.9952,0.0896,3.1987,-8.98976771730005,-4.594314847947491,9.03468005114914,-4.526137315242459,-0.04491233384909365,9.12045216318995,-4.510178958906896,-6.405810256987118,-4.441522522904062,6.438647765103182,8.951701481810957,-0.03283750811606592,-8.501216760378103,-11.820114360320142,-5.986843393596277,13.271656277030687,14.488060153974379,-1.45154191671055,0,0,0,0,0,0
1836,1837,167,30.0,0.4167,0.0,0.5833,5.2589999999999995,5.2586,14.0718,89.9939,90.0057,120.0015,0.2744,1.9427,0.0,0.0,0.0,0.0,0.0,0.0,-7.193793116755452,-2.346954944895347,-5.00476395504717,2.6455922142675217,12.198557071802625,-0.2986372693721773,-12.736548670471224,-4.629987822048983,-6.678748010527407,5.704851593285202,19.41529668099863,-1.0748637712362201,-5.33467255368331,1.7946822896416412,-5.82541188780035,-1.7428309233526262,11.160084441483662,-0.051851366289011144
1837,1838,206,80.0,0.4688,0.375,0.1562,9.3458,9.3454,9.3454,90.0034,90.0037,89.9967,0.1898,2.6446,7.746633316155942,-1.743344063926268,-5.6764409027626055,-4.745680979183341,-2.0701924133933374,6.489025043109606,-0.8346766636330072,7.032918011206566,8.802627662217477,-2.9914133891166967,-7.967950998584473,-4.04150462208987,-9.463109248016977,-11.297277223270298,-5.052885032293902,13.843336442395385,14.515994280310881,-2.5460592191250773,7.2255496663564465,-1.372412240224108,-1.7976594500053877,4.7836451437076795,-5.427890216351057,-3.4112329034835733
1838,1839,206,80.0,0.75,0.0,0.25,9.3111,9.3105,9.3108,90.0016,90.0026,89.9993,0.2514,2.9784,0.0,0.0,0.0,0.0,0.0,0.0,11.221105061811853,-3.305016828292173,-2.382770061080824,10.269711108570261,-8.83833500073103,-6.964694280278088,-12.060204273363132,-8.374050845341234,-1.2224788048250077,14.630834799450081,13.282683078188148,-6.2567839541088395,-2.3601318521869437,4.863833533624317,7.337362743064218,-1.033662534353868,-4.97723089087727,-3.83017099927045
1839,1840,227,40.0,0.625,0.375,0.0,9.8961,5.7293,14.1081,90.6626,90.7688,30.275,0.0434,2.5907,-1.019705858855649,5.469949457422789,11.850625104069886,-2.3661017306815437,-10.830919245214238,-3.103847726741244,-1.29716913066306,7.307889397323237,11.28546994281548,-2.9855463705729854,-9.988300812152413,-4.322343026750252,-1.0658682148283398,15.591868006032314,18.85091979190648,-7.115501252234855,-17.785051577078136,-8.476366753797457,0,0,0,0,0,0
1840,1841,206,80.0,0.0,0.5,0.5,9.847000000000001,9.847000000000001,9.8468,90.0031,90.0027,89.99600000000001,0.1335,1.2305,-3.6891975916517117,7.581007152352515,9.914081644888846,-1.1910959822930138,-6.224884053237142,-6.389911170059502,0.0,0.0,0.0,0.0,0.0,0.0,-7.198229499311727,13.75801180570291,-8.316510753600452,-13.1124172167157,15.514740252912178,-0.6455945889872121,10.151951636732733,-3.4031735731595236,-1.5911601324822537,9.137170897828934,-8.560791504250478,-5.733997324669414
1841,1842,227,40.0,0.1875,0.1875,0.625,6.3129,6.312,14.7652,90.0155,90.0073,120.0012,0.3576,0.3834,-6.66460617488761,-0.6335184567911006,-2.1806899059214957,0.891150175035122,8.845296080809106,-0.25763171824402314,-4.239614398193018,-1.647017627357243,-3.0985129630268182,1.8270960932170925,7.338127361219835,-0.18007846585984927,-13.04900078483496,-6.8621897874292594,-9.610963194790285,7.593264736459749,22.65996397962525,-0.7310749490304881,-7.753509177712768,-4.6311792140436925,-7.047254242905541,4.780885847582157,14.80076342061831,-0.14970663353846111
1842,1843,206,80.0,0.2188,0.0625,0.7188,9.9493,9.9491,9.9494,90.0009,90.0012,89.9989,0.1625,1.2009999999999998,4.073907703118758,-0.18462042520545363,-1.3709685015550885,0.9393182275606191,-2.7029392015636704,-0.7546978023551634,-3.551494155792476,-5.645896699214053,-3.4979848533014333,5.674539413543565,7.049479009093911,-0.028642714329511525,-9.823437740014901,-12.23278967276957,-5.682613194197172,14.623399832704788,15.506050934212077,-2.3906101599352163,-4.643904145631154,10.34045298261138,11.852142460232905,-1.3911777114628143,-7.208238314601752,-8.94927527114856
1843,1844,194,80.0,0.2812,0.1875,0.5312,6.6846,6.6842,24.5705,90.0134,90.0036,119.9905,0.3796,0.8778,-11.751952171568007,1.4104703531860143,-12.408383195777635,-1.3851515415092797,24.160335367345645,-0.025318811676733832,-9.70224577196199,5.363773483781711,-9.731084401051497,-5.358469627137307,19.433330173013495,-0.0053038566444080434,-29.41761689816621,-10.235415846712833,-28.092328573761716,10.393879827585968,57.509945471927914,-0.15846398087313968,-15.034330701881276,-5.471525458513776,-13.864290023988264,5.621232464990398,28.898620725869538,-0.1497070064766293
1844,1845,227,40.0,0.5625,0.25,0.1875,9.8456,5.7176,14.1245,91.1234,91.3032,30.573,0.2517,1.9433,-2.1171268191532775,4.622419379208742,8.548337356490125,-1.3312487348619144,-6.4312105373368444,-3.2911706443468263,-0.21636606770513017,6.1824820760868935,11.375414581727064,-3.002198801063365,-11.159048514021938,-3.1802832750235237,-0.7110067355427905,15.580244068798244,18.78265220911213,-7.339252291756255,-18.07164547356934,-8.240991777041991,-0.5019210702025508,4.5828878780894104,8.064371351000554,-2.0706458737770803,-7.5624502807980045,-2.5122420043123306
1845,1846,206,80.0,0.125,0.0,0.875,10.1271,10.127,10.1273,90.0005,90.0007,89.9993,0.0799,1.1465,0.0,0.0,0.0,0.0,0.0,0.0,-2.682589890370226,-3.5722441885423746,-2.6544027971279074,3.584844138103185,5.336992687498133,-0.012599949560810548,-9.217609956202903,-13.040581682588392,-6.685066364354169,14.50269509670483,15.902676320557074,-1.46211341411644,-11.578979232959567,-6.513177178463849,11.61825927842703,-6.44733878274427,-0.039280045467464546,12.960515961208115
1846,1847,227,40.0,0.25,0.625,0.125,10.2624,5.8824,14.6173,96.0146,94.9815,30.1406,0.1669,1.8572,-0.14793484829752895,7.10181712477353,13.018353036591902,-3.490036250418158,-12.870418188294376,-3.6117808743553774,-2.5169324106494466,6.036314425967366,8.714811396174454,-1.48996259845934,-6.197878985525013,-4.546351827508024,-1.2309314648948941,16.490313479189137,-18.117778608578845,-9.057820793855317,19.34871007347375,-7.432492685333809,-0.6225779414597256,1.2502874476328656,-5.011640738999917,-0.7348203625982721,5.634218680459642,-0.5154670850345942
1847,1848,33,80.0,0.3438,0.5625,0.0938,10.1877,8.7421,9.3644,90.0003,90.0017,90.0014,0.1208,2.4577,-8.308427273030464,-5.6278541693425765,-2.324859709205088,8.226578081293743,10.633286982235555,-2.5987239119511645,-3.74313933940513,4.603797952006071,8.58233236856289,-0.3759639521323586,-4.8391930291577605,-4.227833999873713,-9.534753386637034,-12.458530137148669,17.176702055092502,-0.9501549817463665,-7.64194866845547,13.408685118895034,-1.1582792868232323,3.1428189532923354,-2.8419195740063214,-2.3694653997868715,4.000198860829553,-0.7733535535054632
